#sound,spell,class,extra
#lines marked for "dubious" should be discarded for systematic treatment of sounds
vjɑ̃1d,vian/de,dubious
vjɑ̃1də0,vian/de/,added,corrected
vi1,vi/e,questionable
vjø1,vieu/x,
vi2la1ʒ,vi/lla/ge,
vi1l,vi/lle,dubious
vi1lə0,vi/lle/,added,corrected
vɛ̃1,vin/gt,questionable
vɛ̃1,ving/t,questionable,alternative
vi2zi1t,vi/si/te,dubious
vi2zi1tə0,vi/si/te/,addd,corrected
vi2tɛ1s,vi/te/sse,dubious
vi2tɛ1sə0,vi/te/sse/,added,corrected
vi1vʁ,vi/vre,
vi2vʁe1,vi/vré/,added
vwa1l,voi/le,
vwa1l,voi/les,added
vwa1ʁ,voi/r,
vwa1zɛ̃2,voi/sin/,
vwa1zɛ̃2,voi/sin/s,added
vwa2ty1ʁ,voi/tu/re,
vwa2ty1ʁ,voi/tu/res,added
vwa1,voi/x,
vɔ1le2,vo/le/r,
vɔ2lɔ̃2te1,vo/lon/té/,
vɔ1tʁ,vo/tre,
vɔ1tʁ,vo/tres,added
vu2dʁɛ1,vou/drai/s,
vu2lwa1ʁ,vou/loi/r,
vu1,vou/s,
vwa2ja1ʒ,voy/a/ge,questionable
vwa2jɛ1l,voy/e/lle,questinable,dubious
vwa2jɛ1lə0,voy/e/lle/,added,questionalbe
vʁɛ1,vrai/,
vʁɛ1,vrai/s,added
vy1,vu/e,questinable
zo1n,zo/ne,dubious
zo1nə0,zo/ne/,added,corrected
